"","v1","v2","mean_diff","lci_95","uci_95","p","veg1","veg2"
"1",2,0,-5.89374269180523,-10.3407900657156,-1.44669531789489,0.0125909379808084,"beach","conifer forest"
"2",2,2,0,NA,NA,NA,"beach","beach"
"3",2,3,-0.621136311723082,-4.4805614028126,3.23828877936644,0.737409000306552,"beach","beachgrass dune"
"4",2,4,-5.9637419723973,-9.94781928668876,-1.97966465810583,0.00589981511439364,"beach","coastal scrub"
"5",2,5,-9.11328644456806,-14.0212166161671,-4.20535627296898,0.00117991614052999,"beach","fruit tree"
"6",2,6,-6.28390196645858,-10.6336537689183,-1.93415016399888,0.00744109149566218,"beach","marsh"
"7",2,7,-6.83693406765508,-11.0805014872841,-2.59336664802602,0.00354282349458433,"beach","meadow"
"8",2,8,-3.91848282518266,-9.74687161227904,1.90990596191372,0.173305821132132,"beach","pasture"
"9",2,9,-6.76478082090563,-10.9235916546282,-2.60596998718306,0.00330563638923412,"beach","swale"
"10",3,0,-5.27260638008215,-8.69591058573908,-1.84930217442521,0.00486396552115514,"beachgrass dune","conifer forest"
"11",3,2,0.621136311723082,-3.23828877936644,4.4805614028126,0.737409000306552,"beachgrass dune","beach"
"12",3,3,0,NA,NA,NA,"beachgrass dune","beachgrass dune"
"13",3,4,-5.34260566067421,-8.16780622339181,-2.51740509795662,0.00101299263050019,"beachgrass dune","coastal scrub"
"14",3,5,-8.49215013284498,-12.759115337177,-4.22518492851294,0.000652002491144431,"beachgrass dune","fruit tree"
"15",3,6,-5.6627656547355,-8.974176120765,-2.351355188706,0.002274823312559,"beachgrass dune","marsh"
"16",3,7,-6.215797755932,-8.97196360198436,-3.45963190987964,0.000204134236563243,"beachgrass dune","meadow"
"17",3,8,-3.29734651345958,-7.48760601953115,0.892912992612001,0.11473065282116,"beachgrass dune","pasture"
"18",3,9,-6.14364450918255,-9.19321135269428,-3.09407766567081,0.000585287447190794,"beachgrass dune","swale"
"19",4,0,0.0699992805920659,-0.706146199296008,0.84614476048014,0.850781226411067,"coastal scrub","conifer forest"
"20",4,2,5.9637419723973,1.97966465810583,9.94781928668876,0.00589981511439364,"coastal scrub","beach"
"21",4,3,5.34260566067421,2.51740509795662,8.16780622339181,0.00101299263050019,"coastal scrub","beachgrass dune"
"22",4,4,0,NA,NA,NA,"coastal scrub","coastal scrub"
"23",4,5,-3.14954447217076,-6.79823224275735,0.499143298415828,0.0859592169938999,"coastal scrub","fruit tree"
"24",4,6,-0.320159994061285,-1.16484442622993,0.524524438107362,0.433458037903897,"coastal scrub","marsh"
"25",4,7,-0.873192095257783,-1.4621300218261,-0.284254168689462,0.00628567830069676,"coastal scrub","meadow"
"26",4,8,2.04525914721464,-1.42932665324072,5.51984494767,0.230040905941003,"coastal scrub","pasture"
"27",4,9,-0.801038848508334,-1.24919104379969,-0.352886653216982,0.00160907185640863,"coastal scrub","swale"
"28",5,0,3.21954375276283,-0.58492390625177,7.02401141177743,0.0917347995834538,"fruit tree","conifer forest"
"29",5,2,9.11328644456806,4.20535627296898,14.0212166161671,0.00117991614052999,"fruit tree","beach"
"30",5,3,8.49215013284498,4.22518492851294,12.759115337177,0.000652002491144431,"fruit tree","beachgrass dune"
"31",5,4,3.14954447217076,-0.499143298415828,6.79823224275735,0.0859592169938999,"fruit tree","coastal scrub"
"32",5,5,0,NA,NA,NA,"fruit tree","fruit tree"
"33",5,6,2.82938447810948,-1.02188704248529,6.68065599870424,0.138929679025149,"fruit tree","marsh"
"34",5,7,2.27635237691298,-1.46278592052861,6.01549067435457,0.215188598080212,"fruit tree","meadow"
"35",5,8,5.1948036193854,0.158456092761847,10.231151146009,0.043973044524331,"fruit tree","pasture"
"36",5,9,2.34850562366243,-1.24061293882972,5.93762418615457,0.184420131892538,"fruit tree","swale"
"37",6,0,0.39015927465335,-0.491900690593134,1.27221923989983,0.362342557386943,"marsh","conifer forest"
"38",6,2,6.28390196645858,1.93415016399888,10.6336537689183,0.00744109149566218,"marsh","beach"
"39",6,3,5.6627656547355,2.351355188706,8.974176120765,0.002274823312559,"marsh","beachgrass dune"
"40",6,4,0.320159994061285,-0.524524438107362,1.16484442622993,0.433458037903897,"marsh","coastal scrub"
"41",6,5,-2.82938447810948,-6.68065599870424,1.02188704248529,0.138929679025149,"marsh","fruit tree"
"42",6,6,0,NA,NA,NA,"marsh","marsh"
"43",6,7,-0.553032101196498,-1.34098996583363,0.234925763440635,0.156229092767318,"marsh","meadow"
"44",6,8,2.36541914127592,-0.894648013029074,5.62548629558092,0.143552752939686,"marsh","pasture"
"45",6,9,-0.480878854447049,-1.15388073057712,0.192123021683018,0.149344483706046,"marsh","swale"
"46",7,0,0.943191375849849,-0.10770703192737,1.99408978362707,0.0752426962409983,"meadow","conifer forest"
"47",7,2,6.83693406765508,2.59336664802602,11.0805014872841,0.00354282349458433,"meadow","beach"
"48",7,3,6.215797755932,3.45963190987964,8.97196360198436,0.000204134236563243,"meadow","beachgrass dune"
"49",7,4,0.873192095257783,0.284254168689462,1.4621300218261,0.00628567830069676,"meadow","coastal scrub"
"50",7,5,-2.27635237691298,-6.01549067435457,1.46278592052861,0.215188598080212,"meadow","fruit tree"
"51",7,6,0.553032101196498,-0.234925763440635,1.34098996583363,0.156229092767318,"meadow","marsh"
"52",7,7,0,NA,NA,NA,"meadow","meadow"
"53",7,8,2.91845124247242,-0.423980096606272,6.26088258155111,0.0827189977327483,"meadow","pasture"
"54",7,9,0.0721532467494495,-0.520455331849682,0.664761825348581,0.799612840411016,"meadow","swale"
"55",8,0,-1.97525986662257,-5.45855148410964,1.5080317508645,0.246804095135735,"pasture","conifer forest"
"56",8,2,3.91848282518266,-1.90990596191372,9.74687161227904,0.173305821132132,"pasture","beach"
"57",8,3,3.29734651345958,-0.892912992612001,7.48760601953115,0.11473065282116,"pasture","beachgrass dune"
"58",8,4,-2.04525914721464,-5.51984494767,1.42932665324072,0.230040905941003,"pasture","coastal scrub"
